squareMeters,numberOfRooms,hasYard,hasPool,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,garage,hasStorageRoom,price
93318,20,1,1,1,2,2008,1,1,9193,783,1,9340167.8
31437,10,1,0,10,8,2013,0,1,1424,405,1,3148110.3
4742,71,1,1,3,7,1990,1,0,4268,188,0,485143.0
48648,80,0,0,8,8,2021,1,0,9147,797,1,4875007.1
89003,41,1,0,2,7,1992,1,0,8897,279,0,8911885.2
25182,73,1,1,4,3,1993,1,0,5591,773,0,2526249.3
38890,19,1,1,2,9,2001,0,0,8583,297,0,3898194.1
8682,26,1,0,4,8,1991,0,1,3549,574,0,876659.1
17332,28,1,0,9,10,2009,0,1,2473,968,1,1742502.9
75671,63,1,1,7,2,2003,1,0,44,271,1,7574463.3
5991,1,0,0,6,8,2021,0,0,293,722,0,602374.1
46463,56,1,0,5,6,2009,1,1,3911,553,1,4653602.9
99774,44,0,1,4,1,2011,1,0,6072,859,1,9983069.1
60244,31,0,1,5,5,1993,0,0,6251,930,0,6031860.3
78747,37,1,1,9,10,1992,0,0,3456,941,0,7887317.2
47635,18,1,0,4,8,2011,0,1,3885,736,0,4774793.1
6591,16,0,1,10,1,1994,1,1,189,518,0,663660.4
12997,79,0,1,4,4,2017,1,1,4616,631,0,1312665.7
16146,69,0,1,4,8,2016,0,1,7438,244,0,1619608.6
94792,77,0,0,1,3,2010,1,1,4621,528,0,9484212.0
2382,68,0,1,9,1,1997,1,0,1806,870,0,244305.7
71528,32,1,0,4,10,2000,1,0,8815,595,1,7159665.0
16249,71,0,0,4,3,2009,0,1,4661,297,1,1627810.9
34910,64,1,1,4,7,2020,1,0,8602,812,1,3499187.0
32396,11,1,1,3,10,2017,1,1,4276,428,1,3247610.7
50205,56,0,1,4,3,1996,1,1,5072,491,0,5023160.6
10697,20,1,1,9,7,2020,1,0,2175,357,1,1075136.0
50436,3,1,1,6,6,1993,0,0,3666,791,1,5051967.3
89215,84,0,1,1,3,2016,0,0,2596,584,1,8927554.6
88746,45,1,0,1,2,2017,1,0,8703,426,0,8880447.7
81582,63,1,0,7,2,2009,0,1,7337,942,1,8166678.9
17241,98,1,1,9,2,2001,0,1,8505,238,0,1730302.1
81401,67,1,1,10,4,2021,1,0,626,173,0,8149175.1
41659,3,0,0,2,9,1998,1,0,826,696,0,4171071.8
62268,54,1,0,7,10,2019,1,0,1370,587,0,6230294.9
91618,50,1,0,5,5,2003,0,1,369,137,1,9166381.3
37151,30,0,1,7,1,1992,1,0,6711,334,1,3718557.2
17705,66,1,0,4,6,2003,0,0,8332,866,0,1780034.3
93558,78,1,0,5,5,2004,1,0,2215,676,0,9366616.4
3086,56,1,1,4,6,2016,0,1,4313,524,1,323109.6
30247,9,1,1,5,7,2005,1,1,3888,806,0,3034212.5
26580,48,1,0,6,7,1997,1,0,7512,403,1,2666936.7
21316,9,1,1,9,8,1999,0,0,8423,973,1,2138919.9
77646,36,0,1,4,1,1998,1,1,4539,977,0,7770618.8
39806,32,1,1,6,10,2014,0,0,2890,752,1,3990034.4
91624,29,0,1,1,6,2013,0,1,877,682,1,9168443.3
96329,51,0,1,4,2,2021,0,0,1353,373,1,9643766.1
36580,72,1,0,2,6,1998,0,1,5577,727,0,3664202.8
50013,60,1,1,5,3,2010,1,1,9040,136,0,5014166.0
3763,30,0,1,5,4,2003,0,0,4511,838,0,381105.3
93256,79,1,0,6,5,2021,0,1,4082,681,1,9333157.1
85705,30,1,0,1,10,2006,0,0,984,614,0,8575077.6
10714,79,0,1,10,7,2000,0,0,3618,631,1,1076250.0
10540,64,1,1,5,1,1998,0,0,2045,952,0,1059468.8
70126,97,0,1,6,1,1991,0,1,8899,135,0,7018315.1
87915,21,1,1,8,1,2003,1,0,9853,344,1,8800446.3
44244,81,1,1,3,3,1994,0,0,6431,946,0,4434431.4
65101,3,0,0,8,9,2019,1,0,2696,158,1,6515401.9
93278,87,1,1,7,9,2015,1,1,3487,447,0,9339538.5
38372,21,0,0,7,9,2008,0,1,7937,796,0,3842724.8
97165,58,0,1,9,2,2005,1,1,2637,216,0,9720521.5
42113,92,1,0,10,9,2018,1,1,7965,601,0,4217469.8
7288,21,0,1,4,5,2015,1,0,2988,766,1,734763.5
62690,100,1,1,6,10,1995,0,1,8061,239,1,6277655.5
32689,28,1,1,1,10,2001,0,1,8889,888,1,3273464.1
21106,68,0,0,9,5,2005,0,0,9968,395,0,2114088.5
4921,12,0,1,2,1,2008,0,0,8781,599,1,493917.8
96988,90,0,1,5,2,1998,1,1,3186,472,0,9704380.8
28363,59,1,1,8,8,2011,0,0,4253,658,1,2845490.1
13374,74,1,0,6,9,2005,1,1,5906,346,1,1342193.5
16932,34,1,0,4,10,1997,0,1,1623,710,0,1700179.7
66258,9,1,1,9,10,2015,1,0,376,428,0,6637330.5
63975,54,0,0,3,7,1998,1,1,4922,676,1,6401849.8
11028,69,0,1,2,5,2013,0,1,7812,193,0,1108926.3
7316,76,1,1,10,6,1999,0,0,4919,876,0,745551.9
27924,58,1,0,7,3,1993,0,1,7414,132,1,2799025.3
65349,77,1,0,1,9,1990,1,1,3458,369,0,6544694.0
10370,59,1,1,1,4,2005,1,1,3456,380,0,1045712.5
72581,60,0,0,3,8,2004,0,0,3188,691,1,7258967.4
42957,43,0,1,8,9,2002,1,1,3808,343,0,4303225.2
26308,85,0,0,10,10,2017,0,0,1819,539,0,2631805.7
2168,37,1,0,4,4,2003,0,0,2069,103,1,223041.3
55289,60,0,0,10,8,2019,0,1,9836,593,1,5531801.9
42870,46,1,1,7,1,2002,0,1,6199,461,0,4299631.2
40953,14,0,1,6,9,1997,1,0,9711,364,0,4102635.7
37955,75,0,0,4,1,1998,0,0,4425,986,0,3796781.8
1663,46,0,0,2,2,1992,0,1,9289,538,0,174521.2
75755,83,1,1,10,9,2010,1,0,4163,914,1,7581701.0
51290,95,0,1,1,6,2003,1,0,8273,324,1,5136728.3
78122,55,1,1,3,9,1996,0,0,1649,468,0,7822983.6
49757,66,1,1,9,8,2000,1,1,5681,257,1,4982131.0
75669,31,1,1,5,6,1993,1,1,3501,613,1,7578283.3
3239,45,0,0,7,10,1997,1,1,5321,899,1,327481.7
97887,4,1,0,7,5,2008,0,1,7599,898,0,9799403.8
75972,70,0,1,10,5,2006,1,1,1197,972,0,7601494.6
15426,19,1,1,9,4,2021,0,0,5421,185,1,1549952.1
51566,33,1,0,8,7,1998,0,1,8584,771,0,5170194.8
95395,4,1,0,1,4,2004,1,1,9564,565,1,9543121.4
41926,87,0,1,7,2,2019,0,0,2939,418,0,4197897.9
25150,37,1,1,8,7,2011,1,1,336,584,1,2520440.1
75727,78,1,1,1,10,2012,1,1,8247,323,0,7583793.2
85663,32,1,1,9,3,2005,1,0,8408,864,1,8575283.5
73488,84,1,1,9,2,2006,1,0,1524,257,0,7356188.6
25059,55,0,0,9,7,2015,0,1,8645,819,1,2513876.5
61878,21,0,0,8,6,2005,1,0,8822,542,0,6192576.5
83920,2,0,0,10,7,2005,0,0,1432,980,1,8393890.5
54086,33,1,1,3,4,2017,0,0,1437,832,1,5416631.7
36608,49,0,1,5,9,1994,1,1,9477,164,1,3667019.4
8369,69,0,1,10,1,2012,0,1,6047,117,1,846945.2
84048,57,0,1,8,2,2015,0,1,436,169,1,8408266.5
48926,17,0,1,4,4,2010,0,0,8767,766,0,4897709.0
94188,43,0,1,3,7,2010,0,1,1769,191,0,9422005.0
33052,26,1,1,1,5,1992,0,1,1891,970,1,3312643.2
4372,39,1,0,3,9,2012,0,0,1424,735,1,441738.2
51744,59,0,1,8,5,2006,1,1,680,351,0,5179860.6
13117,70,0,1,3,6,1992,0,1,9117,140,0,1320033.2
59776,37,1,0,5,7,2019,0,0,2406,943,1,5985363.9
85707,92,1,0,5,8,1993,0,0,1828,398,0,8578494.3
2248,84,0,0,8,6,1990,0,0,8498,263,1,229172.0
81668,40,1,1,3,2,2019,1,0,4806,543,0,8175885.9
79760,69,1,1,8,7,1992,1,1,3372,653,0,7986501.2
93833,4,1,1,4,10,2003,1,1,5655,453,0,9390420.3
58543,15,0,1,3,9,1999,0,1,4671,523,1,5858487.9
66283,39,0,1,3,2,2008,0,1,9947,280,0,6640110.8
87603,70,1,1,9,8,2020,0,0,9232,755,0,8768975.0
27612,18,1,1,3,4,2019,1,0,9956,753,0,2770163.9
10379,47,0,0,10,5,1995,0,0,6609,452,1,1039247.5
79577,98,1,1,2,6,2008,1,1,8400,740,0,7967626.8
57441,80,1,1,10,8,2013,1,0,1872,505,1,5754031.3
24303,23,0,1,1,1,1992,1,0,6952,359,1,2440617.2
54872,70,0,1,7,1,2015,1,1,5201,302,1,5491066.5
18086,7,1,0,6,6,2001,0,1,9600,211,1,1814230.1
21150,95,1,1,7,2,2006,1,1,2917,472,1,2124502.6
92617,79,1,1,8,7,2011,0,0,7412,711,0,9271402.1
54337,38,0,1,5,2,2013,1,0,6201,465,1,5437840.3
89721,32,1,1,1,1,2005,0,1,5594,280,0,8978088.5
7863,79,0,0,9,6,1993,1,1,1557,258,1,788123.3
34358,64,0,1,4,3,2015,1,0,3450,461,0,3442393.5
49898,50,0,1,1,8,2000,0,1,6421,333,1,5000704.0
39405,62,0,1,5,2,2011,1,0,8707,206,1,3944548.1
33349,27,0,0,10,6,2001,0,0,7350,701,0,3336491.1
89715,46,1,0,10,4,2021,0,1,9802,984,0,8978105.1
53396,77,1,0,8,3,1990,1,1,4830,199,1,5344746.0
99085,61,1,0,2,4,2010,1,0,920,313,0,9916844.0
70247,96,1,0,7,6,2020,1,0,2074,622,1,7034364.0
35153,86,0,0,1,10,2004,0,0,182,408,0,3522618.4
22121,33,1,0,5,10,2015,0,0,485,826,0,2217570.5
34288,43,1,0,8,4,2011,1,1,4489,348,1,3435548.1
42078,4,1,1,5,3,2005,0,0,8430,185,0,4213583.5
96791,100,1,1,2,8,2011,0,1,1317,336,0,9683987.1
900,20,1,1,1,4,2008,0,1,7384,715,1,100197.8
58150,80,1,0,6,6,1990,0,0,2670,689,1,5820741.0
68102,83,0,1,6,1,1999,1,0,7405,670,1,6818967.9
69418,3,1,1,3,6,1992,0,1,1835,314,0,6951279.2
42630,49,0,1,2,6,1991,0,0,4767,814,0,4267672.1
35249,56,0,1,1,8,2012,1,0,4551,712,1,3529536.2
14344,86,1,1,5,7,1993,1,0,6964,485,0,1446006.3
16446,77,1,1,4,2,2017,1,1,5734,942,0,1650622.7
95733,49,1,1,5,10,2013,1,0,9434,779,1,9584807.3
85425,29,0,1,8,2,1994,1,1,9186,805,0,8552545.4
71472,96,1,1,8,2,2015,0,0,4405,159,1,7154589.5
13440,31,0,0,3,3,2006,0,1,6486,548,0,1345546.6
22061,59,1,1,9,6,1997,1,1,5559,127,1,2212814.7
55439,63,1,0,5,2,1996,0,1,4954,843,1,5550349.6
88001,56,0,1,5,9,2007,0,0,7889,548,1,8804639.7
70613,7,1,1,8,2,2011,1,1,1819,662,0,7071960.1
35488,2,1,0,2,7,2018,0,1,6111,867,0,3559112.8
12700,91,0,1,6,4,1994,1,0,1867,436,1,1279169.4
23885,12,1,0,4,3,2002,0,0,5011,369,0,2392010.2
36667,61,0,1,7,3,1991,0,1,5319,645,1,3675788.1
19189,63,1,0,2,8,2014,1,0,1317,792,1,1922029.4
61418,32,0,0,5,2,2000,1,0,874,829,0,6148450.0
27995,63,1,1,7,5,2013,0,0,7010,847,0,2809288.3
39385,6,0,0,8,1,2002,1,1,5014,362,0,3941795.2
55333,24,0,0,8,8,2017,1,1,7655,696,0,5539161.7
97187,12,1,1,10,5,1992,0,0,2433,900,0,9729784.2
68985,86,0,0,1,1,2009,0,1,2680,576,0,6901750.9
71354,33,1,0,1,3,1999,1,1,2938,300,1,7140052.9
57026,87,1,1,5,9,1994,0,0,6913,661,1,5710109.4
62149,91,1,1,6,10,1991,0,1,8579,544,0,6221668.1
25836,91,0,1,9,1,2007,0,1,480,985,1,2597793.7
74465,22,1,1,1,4,1992,0,0,6696,586,0,7460896.2
33304,5,0,0,8,10,2001,1,0,4009,317,1,3334300.1
59660,46,1,0,8,6,2015,1,1,1111,784,0,5975034.5
22298,4,0,1,7,10,1992,0,0,6038,130,1,2236646.2
82554,79,1,1,4,5,2004,0,0,7888,450,0,8265275.4
97970,33,0,1,3,4,2000,0,0,9558,232,1,9809237.0
60187,59,0,1,10,6,1999,1,1,7472,353,1,6023643.9
57930,16,1,0,6,9,2000,0,1,6834,768,1,5796201.0
59392,87,1,1,9,10,2001,0,0,9394,834,1,5948797.1
45324,46,0,0,8,1,2014,0,1,1256,746,0,4536393.4
83245,91,1,0,6,6,2002,0,1,1113,921,0,8327808.2
21086,3,1,1,2,2,2006,1,1,4001,527,0,2116427.6
88539,18,0,0,8,3,2003,1,0,1702,943,1,8858484.3
75402,73,1,0,10,2,1992,0,0,3045,446,1,7545890.2
17347,33,0,0,2,3,1995,0,1,1771,132,1,1742732.5
77765,35,0,1,8,9,2015,1,0,7248,622,1,7782483.5
16187,17,1,1,9,2,2008,0,0,7265,656,1,1625626.8
9972,95,1,0,10,5,2018,1,1,8502,755,0,1004815.8
57015,65,1,1,4,3,1994,0,0,4070,512,0,5711455.4
24237,8,1,1,9,2,2021,0,1,8582,588,1,2430773.1
80995,7,0,1,8,4,2019,0,0,4568,567,1,8106168.9
31055,90,0,0,3,5,2012,0,0,4128,464,0,3109679.2
97831,19,0,1,4,9,2004,0,1,1728,613,1,9790034.4
89089,45,1,0,9,9,2020,1,1,6424,810,1,8914602.0
36555,40,1,0,1,2,1990,1,0,2681,661,1,3661032.0
44247,65,1,0,5,5,1995,0,1,5574,220,0,4430620.5
202,18,1,0,2,4,1996,1,1,5740,106,1,28295.6
45403,29,1,1,10,7,2002,0,1,6257,543,0,4547042.2
39611,5,0,1,5,9,2005,1,1,9229,409,0,3968264.5
78016,21,1,0,4,2,1993,1,1,751,702,0,7809472.3
37065,25,0,0,10,4,1998,0,1,1943,859,0,3709895.8
35415,88,1,1,3,7,1995,1,0,1282,973,0,3552201.5
22884,87,0,1,2,4,1994,1,1,7608,267,1,2292005.4
83954,89,0,1,5,10,2013,0,0,3517,259,0,8404690.3
63780,43,0,1,8,2,2018,1,1,8755,134,0,6386345.8
35758,61,1,0,6,10,2018,0,1,4397,259,0,3578395.8
72555,30,1,1,10,3,2009,0,0,5346,533,0,7264099.9
42136,53,1,0,10,4,2004,1,1,9918,430,0,4217052.4
29798,98,0,0,7,4,2015,0,0,6504,462,0,2981776.5
38643,53,1,1,8,3,2015,0,0,2198,303,1,3874219.5
98799,55,1,0,6,5,2020,1,0,5468,712,1,9887392.0
55668,20,0,1,7,1,2009,0,1,2002,984,1,5576689.9
65786,55,1,0,4,6,1993,0,0,5005,309,1,6581341.3
80000,2,1,1,10,5,2013,0,0,9879,926,1,8007346.3
19443,16,1,1,9,1,2006,0,0,9579,117,0,1954996.6
5354,30,0,1,9,9,2021,1,0,4380,644,0,545595.1
19534,47,0,0,10,3,2011,0,1,2861,908,1,1954981.1
58585,7,0,1,3,4,2010,0,0,3178,992,1,5864736.0
51547,65,0,1,5,6,2002,0,0,8346,861,1,5158989.2
93363,43,1,0,8,4,2020,0,1,4992,871,0,9341198.0
47258,43,0,0,8,7,1995,0,0,7398,192,0,4727374.5
57117,12,1,1,10,8,2014,0,0,9199,460,0,5722262.4
49557,62,1,0,8,7,2020,1,0,5338,977,1,4960553.0
90164,28,1,1,9,2,2016,1,1,8609,697,0,9022533.6
1500,47,1,0,7,5,2001,1,0,6767,198,1,153756.1
54245,57,0,1,2,1,2001,1,1,658,167,0,5426769.1
87795,88,0,1,6,3,2001,1,0,1819,620,0,8787355.1
24523,60,1,0,2,1,1998,1,1,1625,980,0,2457562.8
68595,48,0,1,6,6,1998,1,0,3024,518,0,6865628.8
20304,57,1,0,2,6,2009,1,1,1310,522,1,2039313.9
11471,17,0,0,9,4,1993,1,0,469,112,1,1152849.3
46644,7,0,0,9,9,2017,0,1,1862,375,0,4668991.7
20771,46,0,1,6,6,2019,1,1,9823,445,0,2083710.9
84716,69,0,1,1,9,1998,0,0,8032,958,1,8479849.8
34762,70,1,0,1,2,1990,1,1,3618,457,1,3482612.0
37442,66,1,0,9,1,2003,0,0,5322,812,0,3750097.3
83214,74,0,1,10,5,2015,1,0,1773,428,0,8329159.5
5460,77,0,0,4,10,2006,0,0,3309,226,0,552196.6
36297,35,0,1,2,7,2013,0,1,8023,235,1,3635567.3
81557,38,1,1,6,2,1990,0,0,238,647,1,8162608.0
30300,49,0,0,7,3,1998,1,0,6474,988,0,3033117.8
79814,32,1,1,10,3,1991,1,1,1270,438,1,7995547.1
94707,30,0,1,1,7,2014,1,0,2933,276,1,9473157.4
17934,50,0,1,7,6,2013,1,1,5652,470,1,1801096.3
57939,26,1,1,8,3,2011,0,1,5502,965,0,5805607.1
13814,46,1,0,5,2,2007,0,0,4772,598,0,1388629.7
13461,8,1,0,6,6,1996,1,1,9134,604,0,1349819.6
16693,26,0,1,4,3,2020,1,1,3780,955,1,1673561.0
5888,66,1,1,1,10,2014,0,1,394,619,0,597556.4
79610,75,1,1,8,3,2011,1,0,2551,538,1,7968541.1
27655,12,0,0,9,10,2009,1,0,2566,453,1,2767015.9
5849,39,0,0,4,8,2009,1,0,7993,672,0,588467.9
99536,98,0,0,6,4,1992,0,0,3710,360,0,9956467.2
70383,10,0,1,5,2,2005,1,1,5567,871,1,7050270.5
40372,84,0,1,2,9,2011,0,0,8992,758,1,4042590.1
63975,72,0,1,7,5,2020,0,0,407,639,0,6404090.0
2155,71,1,0,8,1,1990,0,0,292,529,1,219290.0
58516,5,1,1,7,4,2012,0,1,9795,333,1,5859646.2
22238,14,0,1,2,6,1990,0,1,4166,425,0,2229057.0
17345,42,1,0,10,7,2019,0,0,2768,919,0,1739138.9
27002,82,0,1,6,6,2007,1,0,223,754,1,2703257.7
68667,86,0,0,3,8,2015,1,0,7536,357,0,6867515.5
31054,55,0,0,1,5,1994,0,0,7568,582,0,3108729.4
229,49,1,0,2,1,2014,1,0,1820,805,1,27438.4
87800,12,1,1,9,9,2010,1,1,8158,500,1,8790424.0
73069,63,0,0,10,5,2021,1,0,8757,418,0,7310442.1
6031,83,0,0,10,8,2017,0,1,3757,433,0,604367.7
76903,36,1,1,7,10,1996,0,1,4698,941,0,7700543.6
9889,1,0,1,6,1,2006,1,0,3856,470,1,994976.6
61745,93,0,1,10,7,2019,1,1,9747,819,0,6180867.9
91532,10,0,0,8,3,2020,0,0,9729,303,1,9156554.0
99609,23,0,0,4,2,1996,1,0,6693,619,0,9967075.6
82665,29,0,1,6,5,2018,1,1,3307,125,0,8280105.8
97179,55,1,0,9,1,1993,1,1,7033,323,0,9724166.3
79582,64,0,0,5,1,2001,0,1,8998,424,1,7960890.1
16852,87,1,0,8,10,2004,0,0,1619,626,1,1690910.4
43920,77,0,1,8,6,2003,1,1,7470,451,1,4396723.3
86397,46,0,0,7,5,2017,1,1,8353,621,0,8649275.7
65883,13,0,1,7,1,2018,0,0,5578,559,1,6599494.8
93815,20,0,0,8,8,2004,0,0,8644,253,1,9383412.4
27902,16,1,0,1,3,1991,1,0,5299,585,1,2797357.1
59732,69,1,1,4,6,2021,1,1,9728,788,0,5982091.1
36428,100,1,1,4,4,2018,1,0,6406,827,0,3649020.8
37174,4,1,0,7,8,1990,1,0,6526,775,0,3721209.0
79770,44,1,0,3,6,2001,1,1,5995,846,1,7983537.1
78259,19,1,0,1,4,1992,1,1,4501,215,1,7829196.2
22811,75,1,0,2,4,2016,0,1,9974,355,1,2285502.6
35912,88,1,1,5,7,2018,0,0,4027,814,0,3603983.8
1575,80,1,1,10,8,2016,0,0,5798,277,0,163475.6
42934,40,1,0,8,6,2020,1,1,8797,496,0,4297263.0
54016,26,0,1,10,5,2000,1,0,2496,130,1,5407699.0
78983,57,1,0,6,6,1990,0,1,9114,916,0,7904937.0
81319,73,0,0,5,7,2020,0,1,348,659,0,8141470.0
70432,23,0,0,9,3,2012,0,1,3986,793,0,7044387.2
53762,45,0,1,2,5,2000,1,0,1270,153,1,5385468.0
43761,53,0,1,1,10,2013,0,1,4391,559,1,4378702.3
50643,24,1,0,4,9,2013,1,1,2086,745,0,5070436.3
38305,8,0,0,6,7,2010,0,1,4046,310,0,3833081.0
13389,10,0,1,7,4,2015,1,1,2978,441,0,1349726.5
81783,82,1,1,4,4,2014,0,1,1530,175,0,8186131.4
60511,56,1,0,2,4,1996,0,1,1982,396,0,6056788.6
96387,58,0,1,3,5,1992,1,1,9583,984,1,9643438.2
51687,86,1,1,2,2,2016,1,1,7341,579,1,5183003.6
86933,58,0,0,6,9,1991,1,1,2580,610,1,8694297.1
15124,18,1,1,5,10,2017,0,0,3444,746,0,1524899.7
8931,100,1,1,9,8,1997,0,0,2495,530,1,902753.7
90091,92,1,0,3,7,1994,1,0,5101,488,0,9018116.4
16279,75,1,1,1,6,2007,1,0,8181,415,0,1636515.7
52345,71,1,1,6,6,2003,0,1,1017,305,1,5241325.3
5916,43,0,0,4,4,1998,1,1,1338,253,0,592539.8
47499,94,1,1,4,4,1994,0,1,7833,913,0,4758839.4
44208,15,1,0,2,9,1999,1,1,8253,555,1,4425818.9
40137,65,0,1,10,3,2017,1,1,3809,775,0,4022874.7
74309,19,0,0,3,1,2015,0,0,6743,607,0,7433733.5
98094,92,0,1,7,3,1998,0,0,2462,272,1,9813413.8
32029,72,0,1,6,3,1999,0,1,535,189,1,3213964.9
11182,56,1,0,6,7,2013,0,1,6799,179,0,1128240.3
57962,15,1,0,8,8,2013,0,1,2498,215,1,5808764.3
44967,50,1,1,7,10,2002,1,0,19,373,1,4505471.2
36466,74,1,0,6,4,2021,1,0,3367,938,1,3648757.1
81394,65,0,0,7,1,2009,1,0,3663,320,1,8145950.9
78189,16,1,1,5,7,2014,0,0,5556,151,0,7828149.4
21919,54,1,0,7,4,2003,0,1,4561,866,1,2196404.3
43645,90,0,0,3,6,2002,0,1,7742,237,1,4369168.2
67448,43,0,0,5,8,2000,0,0,1772,549,1,6745520.0
80150,54,1,0,4,6,1997,1,0,3444,188,0,8020491.7
93032,31,0,0,8,1,2021,1,0,7900,403,0,9304114.1
82838,72,1,0,4,7,1991,0,0,6966,552,1,8291462.1
2563,12,1,0,8,5,1999,1,0,4860,986,1,264728.9
81299,73,1,0,7,1,2000,0,1,694,826,0,8137736.0
50092,70,0,0,4,5,2018,0,1,6506,396,1,5014491.8
77048,8,1,1,9,7,1993,1,1,901,463,0,7711979.3
47628,81,1,0,2,5,2021,0,1,3423,561,1,4768776.1
97976,14,0,1,8,5,2012,0,0,7987,731,1,9805123.2
10446,11,1,0,8,2,2008,0,0,9565,757,0,1052752.8
26901,75,0,0,8,3,2015,0,0,7844,994,1,2693285.5
87864,47,1,0,8,5,2016,1,1,8207,296,1,8798646.6
30510,55,1,1,7,3,1993,0,0,256,750,1,3057646.3
32546,23,0,1,4,6,2001,1,0,9834,643,0,3262467.1
61398,100,1,1,1,2,1993,0,0,573,368,1,6151348.3
10652,2,1,0,7,5,2016,1,0,9021,102,0,1069306.6
64331,38,1,1,10,3,2012,1,0,7769,202,0,6442542.2
72319,69,1,1,8,9,2021,0,1,5644,982,1,7245147.1
51214,19,0,0,10,10,2002,1,0,6970,223,1,5123070.2
34640,76,0,0,9,7,2020,1,0,5870,177,1,3466722.0
82751,79,1,1,6,6,2003,0,0,4007,607,1,8284460.3
6443,10,1,0,9,5,2008,0,0,3467,918,1,650272.8
81951,43,1,0,3,9,2009,0,1,4919,545,1,8201048.9
61054,81,1,0,1,2,2010,0,1,5476,893,0,6110657.0
42557,71,1,1,9,2,2015,1,1,880,938,1,4264085.5
22505,49,0,1,5,1,1998,0,1,1040,574,1,2258877.8
41600,16,0,1,6,1,2020,0,1,2859,864,1,4170132.0
22701,51,0,1,5,5,1999,0,0,9077,706,1,2274785.9
77446,14,1,1,7,3,2003,0,0,6338,454,1,7749398.3
81793,15,0,1,2,5,2006,0,1,9523,242,0,8182431.6
77150,58,0,1,5,4,1996,0,0,231,167,0,7719651.6
53326,11,0,1,9,2,2010,1,1,7620,307,0,5340791.0
96685,27,1,1,1,10,2002,1,1,7963,888,1,9682268.2
82158,72,1,0,4,6,2020,1,0,1109,539,0,8227135.0
24972,4,1,1,10,5,2007,0,0,6402,979,1,2511380.7
8746,3,1,0,6,1,2008,1,1,3641,494,0,880925.8
38449,86,1,1,6,10,2019,1,1,3589,662,1,3852125.9
36187,7,0,0,5,3,2000,1,0,7004,161,1,3624960.0
6518,5,0,0,4,8,2002,1,1,9235,978,0,653208.2
33785,16,1,0,6,6,1994,1,0,8088,264,0,3383514.4
20556,91,0,0,10,5,2004,1,0,4270,765,1,2057988.4
89198,78,0,1,7,8,1990,1,1,9247,735,1,8925638.0
39664,87,1,0,1,3,1997,1,0,1277,267,0,3973483.7
14401,33,0,1,2,10,2006,1,0,281,453,0,1445095.6
49382,21,0,0,1,7,2005,0,1,8135,470,0,4945454.5
86571,73,0,0,6,1,2007,0,1,778,582,0,8658306.7
10727,22,1,0,5,9,2012,0,1,4362,255,0,1077784.2
86688,99,1,0,9,6,2018,0,0,2319,329,1,8672319.8
79410,40,1,1,3,3,1991,1,0,3012,163,0,7949040.1
74330,52,0,0,2,3,2001,0,1,8017,192,1,7434095.1
1754,87,1,0,1,6,2013,1,1,5466,355,1,185004.3
93571,56,1,1,6,5,1998,0,1,5789,661,0,9365745.8
70380,17,0,1,2,5,2006,1,1,9977,178,0,7047022.6
40006,65,0,1,2,4,1991,0,0,7307,352,1,4012759.1
66327,83,0,0,6,6,1990,1,1,8266,938,1,6636303.0
86204,84,0,1,2,3,2021,1,1,4686,786,0,8625334.1
62752,73,0,1,9,10,2007,0,1,3955,542,1,6281821.7
49183,71,0,1,9,2,2015,1,0,345,101,1,4922034.5
20755,74,1,0,4,10,2007,1,1,1713,780,1,2083312.7
82626,67,1,1,5,9,2011,1,1,3598,524,0,8278341.1
72993,21,1,0,3,8,2006,0,1,2092,898,0,7303799.6
91745,30,1,0,3,3,2021,0,0,457,291,1,9177089.1
47803,17,0,0,10,9,1995,1,1,5370,814,0,4785479.5
26162,32,0,1,6,8,2001,1,1,3363,476,1,2622100.1
64717,37,1,1,2,9,2008,0,0,3005,227,0,6484598.8
69426,70,0,1,7,5,1996,1,1,6116,272,1,6948093.6
7954,41,0,1,4,4,1990,1,0,5205,957,1,803694.0
17341,25,0,1,4,7,2011,0,0,5669,921,1,1741766.1
36138,81,0,1,1,10,1998,1,0,4502,397,1,3619052.8
73072,22,0,1,7,6,2019,1,0,5092,909,1,7310814.9
83352,19,1,0,6,3,2010,0,0,189,606,0,8341664.0
32337,8,1,0,1,4,1991,0,1,9580,875,1,3239612.1
30566,10,1,0,8,9,2004,1,1,6890,869,1,3061321.4
89114,41,0,1,10,6,1991,0,1,8363,285,1,8919368.1
3190,59,0,0,6,6,2004,1,1,9709,338,0,322180.4
77807,91,0,0,3,8,2015,1,0,8242,984,1,7781711.5
69665,77,0,0,6,9,1998,1,1,9066,151,1,6967594.8
5475,78,1,0,2,9,2017,0,1,637,315,1,557404.7
872,47,1,1,6,2,2013,1,1,2975,900,1,94371.3
91187,22,0,0,5,3,1997,1,0,9053,799,1,9123299.7
96711,16,0,1,7,4,2000,0,1,3966,347,1,9677596.0
39289,58,1,0,1,1,2020,1,1,5277,634,0,3933825.0
3448,13,0,1,2,2,2001,0,0,6278,928,1,351335.1
24623,40,1,0,5,5,1993,0,0,7639,860,1,2469572.3
80995,63,1,0,2,4,2009,0,1,8042,182,0,8104164.9
62239,95,0,0,10,7,2003,0,1,2969,534,0,6233248.3
58413,43,1,1,3,10,1990,1,1,6367,601,1,5852813.0
26484,48,1,0,5,8,1997,1,0,8814,839,1,2654798.7
